WTGID,Loc,MonthStartDate,f1,f2,f3,f4,f5,f6,target,Dataset
42,0,2/1/2023 0:00,9,795.800759,20.00577778,66.80972006,69.19961538,49.19383761,2,model
42,0,3/1/2023 0:00,6,398.619184,11.82019405,61.68014823,64.449957,52.62976295,2,model
42,0,10/1/2023 0:00,7,329.624677,11.79828694,45.14362378,47.67425395,35.875967,0,val
42,0,11/1/2023 0:00,4,405.501492,10.23782204,42.59065123,45.06471757,34.82689552,0,val
42,0,12/1/2023 0:00,1,436.712944,10.13979288,43.09999443,45.63643528,35.49664239,0,val
42,0,1/1/2024 0:00,4,440.25466,10.38208203,44.26109694,46.90472707,36.52264504,0,val
42,0,2/1/2024 0:00,4,445.281433,10.33257858,43.60285636,46.21839896,35.88582038,0,val
43,0,8/1/2022 0:00,28,655.671939,31.98257359,66.265011,68.35853645,36.37596286,0,model
43,0,10/1/2022 0:00,15,558.696432,21.47166109,57.25862467,59.46533222,37.99367113,0,model
43,0,12/1/2022 0:00,6,642.852407,20.00446667,55.94602387,58.81163333,38.80716667,0,model
43,0,1/1/2023 0:00,10,677.392742,19.99902855,55.75325012,58.635232,38.63620345,0,model
43,0,2/1/2023 0:00,10,804.203448,20.00441762,55.25697861,58.04802969,38.04361207,0,model
43,0,3/1/2023 0:00,5,424.241205,11.83040467,51.79305439,54.88349446,43.05308979,0,model
43,0,1/1/2024 0:00,4,459.730628,10.33857279,43.48834571,45.58840493,35.24983214,0,val
43,0,2/1/2024 0:00,4,431.016516,10.35631964,43.08031097,45.15053657,34.79421693,0,val
44,0,8/1/2022 0:00,28,673.301826,32.37943683,76.59666024,78.35478234,45.97534551,2,model
44,0,10/1/2022 0:00,15,551.394522,22.05011815,69.73922628,72.69056713,50.64044898,2,model
44,0,10/1/2023 0:00,8,339.100462,11.43043297,51.30397329,54.71774268,43.28730971,0,val
44,0,11/1/2023 0:00,3,406.768771,10.17353439,49.37555769,52.79538331,42.62184893,0,val
44,0,1/1/2024 0:00,3,458.169626,10.2803785,50.93854967,54.39320561,44.1128271,0,val
44,0,2/1/2024 0:00,4,420.693856,10.26354432,50.66912908,54.11611198,43.85256765,0,val
45,0,10/1/2022 0:00,15,550.155728,21.81404894,71.18919429,73.14210456,51.32805562,2,model
45,0,12/1/2022 0:00,6,637.540555,20.00235363,67.71591893,69.48663832,49.48428469,0,model
45,0,1/1/2023 0:00,10,693.56469,19.99897735,65.91685713,67.47343771,47.47446036,0,model
45,0,2/1/2023 0:00,9,818.992857,20.01454675,64.43781342,65.87481558,45.86026883,0,model
45,0,3/1/2023 0:00,5,332.657377,10.78177231,60.41761,61.77517486,50.99340255,0,model
45,0,10/1/2023 0:00,7,388.986666,11.36158667,58.72712825,60.42101714,49.05943048,0,val
45,0,11/1/2023 0:00,4,441.88553,10.30046418,45.58468736,48.31591261,38.01544842,0,val
45,0,12/1/2023 0:00,1,469.38895,10.15828913,44.2615443,47.37774217,37.21945304,0,val
45,0,1/1/2024 0:00,3,480.977314,10.32774444,45.14101831,48.57815093,38.25040648,0,val
45,0,2/1/2024 0:00,4,476.451063,10.38054362,45.28126395,48.7824234,38.40187979,0,val
46,0,12/1/2022 0:00,6,642.760786,19.99962298,49.93122928,52.10057964,32.10095665,0,model
46,0,1/1/2023 0:00,10,669.193341,20.00666474,48.75234234,50.93021424,30.92354951,0,model
46,0,2/1/2023 0:00,9,799.72215,20.00655144,49.1836852,51.38726691,31.38071548,0,model
46,0,3/1/2023 0:00,5,416.730502,11.95067464,46.22976967,48.5376244,36.58694976,0,model
46,0,10/1/2023 0:00,8,333.918552,11.39244042,47.96161823,50.43260483,39.0401644,0,val
46,0,11/1/2023 0:00,4,427.208208,10.19857214,45.92401575,48.34127612,38.14270398,0,val
46,0,12/1/2023 0:00,1,481.169216,10.06918356,46.48718823,48.99733461,38.92815105,0,val
46,0,1/1/2024 0:00,3,432.922784,10.28348805,47.75737279,50.33355063,40.05006259,0,val
46,0,2/1/2024 0:00,4,415.332419,10.26969773,47.59968372,50.19423493,39.9245372,0,val
47,0,8/1/2022 0:00,28,672.042644,32.43976198,75.87833205,78.40513884,45.96537686,2,model
47,0,12/1/2022 0:00,7,629.026129,20.0052442,48.73530389,51.35005861,31.34481441,0,model
47,0,1/1/2023 0:00,10,682.932962,19.99802222,48.23063553,51.1541821,31.15615988,0,model
47,0,2/1/2023 0:00,9,803.820431,20.00662526,48.95638467,52.05957598,32.05295072,0,model
47,0,3/1/2023 0:00,6,414.662042,11.65762295,46.53452053,50.18488272,38.52725977,0,model
47,0,10/1/2023 0:00,10,346.94607,11.73832203,48.84486184,52.70796764,40.96964561,0,val
47,0,11/1/2023 0:00,4,396.838736,10.23345158,46.82688573,50.64674316,40.41329158,0,val
47,0,1/1/2024 0:00,4,437.901197,10.38300449,48.16310396,51.9124229,41.52941841,0,val
47,0,2/1/2024 0:00,4,449.534676,10.40919306,47.9140025,51.66550422,41.25631115,0,val
48,0,8/1/2022 0:00,28,679.485944,32.25276281,71.68078819,73.55683163,41.30406881,0,model
48,0,10/1/2022 0:00,15,548.960476,21.78010714,71.91726627,73.81872143,52.03861429,2,model
48,0,12/1/2022 0:00,6,645.589149,19.99434549,48.94350926,51.19391667,31.19957118,0,model
48,0,1/1/2023 0:00,10,662.831655,19.99612987,48.91611616,51.35897159,31.36284172,0,model
48,0,2/1/2023 0:00,9,807.821617,20.00214559,49.57441258,52.05411618,32.05197059,0,model
48,0,3/1/2023 0:00,5,410.753307,11.4758028,47.58894798,50.02508906,38.54928626,0,model
48,0,10/1/2023 0:00,9,367.438282,11.41770304,49.48570483,51.95753667,40.53983363,0,val
48,0,11/1/2023 0:00,4,422.586716,10.1990188,47.90770426,50.45871303,40.25969424,0,val
48,0,12/1/2023 0:00,1,464.659244,10.09726044,48.73250144,51.2991829,41.20192247,0,val
48,0,1/1/2024 0:00,3,458.459876,10.34482628,50.03506065,52.62597795,42.28115168,0,val
48,0,2/1/2024 0:00,3,421.357242,10.23603115,49.63466796,52.23683645,42.0008053,0,val
49,0,8/1/2022 0:00,28,681.193051,31.90627492,59.61733652,61.60076586,29.69449094,0,model
49,0,12/1/2022 0:00,6,643.443345,20.00953597,62.77623581,66.54866367,46.5391277,0,model
49,0,1/1/2023 0:00,6,743.770632,20.00650886,63.32266667,66.75943038,46.75292152,0,model
49,0,3/1/2023 0:00,6,409.923557,11.91582813,59.7352687,62.51519351,50.59936538,2,model
49,0,11/1/2023 0:00,4,389.578438,10.1988798,56.95087099,59.28963445,49.09075465,2,val
49,0,12/1/2023 0:00,1,469.551698,10.11662453,57.11574675,59.38613208,49.26950755,0,val
49,0,1/1/2024 0:00,3,431.978674,10.31335303,58.34293604,60.56332565,50.24997262,0,val
49,0,2/1/2024 0:00,4,429.17364,10.27493891,57.50618652,59.62429958,49.34936067,0,val
50,0,8/1/2022 0:00,28,690.8065,32.20708167,63.11761389,65.57913167,33.37205,0,model
50,0,10/1/2022 0:00,15,501.653837,21.25345937,62.76812152,65.74009932,44.48663995,0,model
50,0,12/1/2022 0:00,6,651.119691,20.00096911,54.61188299,56.76635521,36.7653861,0,model
50,0,1/1/2023 0:00,9,666.475612,19.9989129,54.3550271,56.72751548,36.72860258,0,model
50,0,2/1/2023 0:00,8,798.020195,19.99783062,54.91607239,57.40843431,37.41060369,0,model
50,0,3/1/2023 0:00,5,413.309312,12.28960172,52.19932999,54.90400716,42.61440544,0,model
50,0,10/1/2023 0:00,6,349.126929,11.13194581,53.91490093,57.37718391,46.2452381,0,val
50,0,11/1/2023 0:00,4,404.889502,10.16789503,45.00422505,46.60541878,36.43752376,0,val
50,0,1/1/2024 0:00,3,443.207969,10.21492556,44.94837719,46.85660226,36.64167669,0,val
50,0,2/1/2024 0:00,4,416.138992,10.18731163,44.5569354,46.79636977,36.60905814,0,val
51,0,7/1/2022 0:00,27,0.025071,23.8943639,54.11348679,56.04732378,32.15295989,0,model
51,0,9/1/2022 0:00,21,0.014953,23.33493324,53.88183993,55.83660881,32.50167557,0,model
51,0,10/1/2022 0:00,15,0.019151,23.24809551,52.55130573,54.79706703,31.65208482,0,model
51,0,11/1/2022 0:00,13,0.030759,19.37793734,49.59702785,51.99778354,32.6198462,0,model
51,0,12/1/2022 0:00,9,0.036625,15.34721557,47.09301106,49.71720836,34.36999279,0,model
51,0,1/1/2023 0:00,9,0.031959,16.60081342,48.81352998,51.94586875,35.34505533,0,model
51,0,2/1/2023 0:00,8,0.030519,18.34444687,52.63231173,57.50304521,39.15859834,0,model
51,0,3/1/2023 0:00,8,0.027918,17.20843882,53.18193702,58.06863572,40.86019691,0,model
51,0,4/1/2023 0:00,18,0.027246,19.37756575,57.89735614,63.22314475,43.845579,0,model
51,0,5/1/2023 0:00,17,0.02888,21.8520903,60.50280655,65.94993582,44.09784552,0,model
51,0,7/1/2023 0:00,20,0.032079,26.9822495,64.09840022,69.53081782,42.54856832,0,val
51,0,8/1/2023 0:00,20,0.031311,29.04842074,66.20595238,71.72716634,42.6787456,0,val
51,0,9/1/2023 0:00,20,6.796969,29.16125175,66.9243819,72.74911888,43.58786713,0,val
51,0,10/1/2023 0:00,16,69.381436,23.1321046,61.91003238,67.79312816,44.66102356,0,val
51,0,11/1/2023 0:00,11,0.036023,19.1384813,58.62264097,64.68329823,45.54481693,0,val
51,0,12/1/2023 0:00,9,0.036828,22.78863106,57.39332023,63.60583617,40.81720511,0,val
51,0,1/1/2024 0:00,7,0.038979,20.38383174,55.20083891,61.6796562,41.29582445,0,val
51,0,2/1/2024 0:00,11,0.04259,22.3553004,57.25650039,63.94933317,41.59403276,0,val
51,0,3/1/2024 0:00,12,0.033128,23.58583402,57.24336976,63.79802801,40.21219399,0,val
52,0,3/1/2022 0:00,13,0.021276,20.66696399,62.03489507,69.29214403,48.62518003,0,model
52,0,9/1/2022 0:00,20,0.011968,25.90862362,64.84499615,69.89167402,43.98305039,0,model
52,0,10/1/2022 0:00,15,0.01857,23.89834597,64.38142838,69.74787764,45.84953167,0,model
52,0,11/1/2022 0:00,14,0.028266,20.17973872,61.99744935,67.21980523,47.04006651,0,model
52,0,12/1/2022 0:00,9,0.035439,15.3843297,59.47566279,64.67532171,49.29099201,0,model
52,0,2/1/2023 0:00,8,0.025283,15.68892642,54.97086506,60.29764528,44.60871887,2,model
52,0,3/1/2023 0:00,8,0.028106,15.5905503,56.24260355,59.78684201,44.19629172,0,model
52,0,4/1/2023 0:00,18,0.025211,18.35710915,55.53907396,60.13444889,41.77733974,0,model
52,0,5/1/2023 0:00,16,0.023561,20.28180685,55.98572725,60.97089863,40.68909178,0,model
52,0,7/1/2023 0:00,20,0.019971,26.5918941,59.81159544,63.87625089,37.28435679,0,val
52,0,8/1/2023 0:00,21,0.026839,27.0673624,59.72037345,63.87457629,36.8072139,0,val
52,0,9/1/2023 0:00,20,5.607108,27.8337781,60.1272853,65.93561479,38.1018367,0,val
52,0,10/1/2023 0:00,16,60.670368,21.1847871,54.39625617,59.88363548,38.69884839,0,val
52,0,11/1/2023 0:00,11,0.036118,16.93276588,50.37207446,55.5619295,38.62916362,0,val
52,0,12/1/2023 0:00,9,0.034156,15.89395439,49.74720955,53.62381995,37.72986556,0,val
52,0,1/1/2024 0:00,8,0.03661,13.58004864,47.47943051,51.28476293,37.70471429,0,val
52,0,2/1/2024 0:00,10,0.036766,15.15993533,48.80161709,52.54880185,37.38886651,0,val
52,0,3/1/2024 0:00,11,0.029753,16.74199937,49.85728771,52.73222678,35.99022742,0,val
53,0,1/1/2022 0:00,7,763.690289,19.99826957,66.90331675,68.09744203,48.09917246,2,model
53,0,10/1/2022 0:00,15,952.051608,21.57824134,57.57153287,58.5790099,37.00076856,0,model
53,0,1/1/2023 0:00,7,1372.954986,19.99876524,53.67497284,54.58032825,34.58156302,2,model
53,0,2/1/2023 0:00,7,1427.07583,19.99905639,52.68412353,53.51768479,33.5186284,0,model
53,0,3/1/2023 0:00,5,1484.274789,16.10410644,49.88194974,50.67878291,34.57467647,0,model
53,0,9/1/2023 0:00,17,1053.155514,23.15310662,57.15754861,58.09982537,34.94671875,0,val
53,0,11/1/2023 0:00,1,677.518096,10.05224805,45.29933559,46.20634477,36.15409672,0,val
53,0,1/1/2024 0:00,2,1521.963127,10.76038224,46.37437269,47.22461486,36.46423263,0,val
53,0,2/1/2024 0:00,2,1254.036743,10.43157516,45.59138634,46.43419833,36.00262317,0,val
54,0,1/1/2023 0:00,8,1362.263873,19.99673489,46.30900435,48.48157143,28.48483654,0,model
54,0,2/1/2023 0:00,7,1424.157068,20.00241372,45.79160349,48.4315738,28.42916008,0,model
54,0,3/1/2023 0:00,5,1469.376323,20.00206267,45.81751223,48.53528691,28.53322423,0,model
54,0,11/1/2023 0:00,1,634.895441,10.08164559,40.71790686,43.21490294,33.13325735,0,val
54,0,1/1/2024 0:00,2,1519.540724,10.23307143,41.54380407,44.08494776,33.85187633,0,val
54,0,2/1/2024 0:00,2,1270.54663,10.09941304,41.05296002,43.5804163,33.48100326,0,val
55,0,1/1/2022 0:00,8,709.367972,20.01156709,53.8175709,56.63188247,36.62031538,0,model
55,0,10/1/2022 0:00,15,943.266325,21.13108323,62.66915379,65.57617798,44.44509475,0,model
55,0,1/1/2023 0:00,8,1385.131281,20.00348995,57.97106463,60.35721859,40.35372864,0,model
55,0,2/1/2023 0:00,7,1470.139281,20.00232934,57.88311244,59.97792096,39.97559162,0,model
55,0,3/1/2023 0:00,4,1527.24878,19.9987561,57.47281373,59.5073626,39.5086065,0,model
55,0,11/1/2023 0:00,1,678.032591,10.13580286,49.15718389,54.54388553,44.40808267,0,val
55,0,1/1/2024 0:00,2,1582.449072,10.66034981,51.35115328,57.16086774,46.50051792,0,val
55,0,2/1/2024 0:00,2,1294.705319,10.1393883,50.29218676,55.90573138,45.76634309,0,val
56,0,1/1/2023 0:00,5,1367.044845,19.99532131,66.96715073,68.80566924,48.81034794,0,model
56,0,2/1/2023 0:00,7,1483.216965,19.99638232,63.76683101,65.43437993,45.43799761,0,model
56,0,3/1/2023 0:00,4,1526.667907,19.99309043,62.63348522,64.7033422,44.71025177,0,model
56,0,11/1/2023 0:00,1,765.601375,10.12014145,54.83098581,56.1938664,46.07372495,0,val
56,0,1/1/2024 0:00,2,1578.528198,10.41378509,55.84363395,57.19460373,46.78081863,0,val
56,0,2/1/2024 0:00,2,1329.621833,10.20423281,54.63271452,55.98883474,45.78460193,0,val
57,0,1/1/2023 0:00,8,1390.599329,20.00066344,43.58570448,45.4545175,25.45385406,0,model
57,0,2/1/2023 0:00,7,1460.261061,20.00017146,44.17574385,46.26563938,26.26546792,0,model
57,0,3/1/2023 0:00,4,1518.697763,19.99937061,44.2396175,46.32347764,26.32410703,0,model
57,0,11/1/2023 0:00,1,621.209385,10.1869471,40.43920155,41.86030887,31.67336177,0,val
57,0,1/1/2024 0:00,2,1511.605183,11.2222797,42.06277334,43.3605432,32.1382635,0,val
57,0,2/1/2024 0:00,2,1327.302866,10.67666055,40.84322847,41.91350229,31.23684174,0,val
58,0,1/1/2022 0:00,6,775.147988,19.99366092,51.13662005,54.60062644,34.60696552,0,model
58,0,1/1/2023 0:00,8,1394.546531,20.00918316,61.74988387,65.33516913,45.32598597,0,model
58,0,2/1/2023 0:00,7,1512.386657,20.00482118,58.56050374,61.40479642,41.39997524,0,model
58,0,3/1/2023 0:00,5,1523.618718,20.00421754,56.53056848,59.77305059,39.76883305,0,model
58,0,11/1/2023 0:00,2,729.900886,10.37145213,49.24526084,52.09200177,41.72054965,0,val
58,0,1/1/2024 0:00,2,1598.985947,12.34828482,50.93975045,53.856399,41.50811418,0,val
58,0,2/1/2024 0:00,2,1362.275098,10.57823722,49.05144925,51.89209305,41.31385583,0,val
59,0,10/1/2022 0:00,15,993.384697,20.93272483,58.18448069,59.73289933,38.8001745,0,model
59,0,2/1/2023 0:00,6,1416.747329,20.00057122,54.84330399,56.42376558,36.42319436,0,model
59,0,3/1/2023 0:00,3,1489.332067,19.9979353,53.93826082,55.38987904,35.39194374,0,model
59,0,11/1/2023 0:00,1,615.310068,10.08880414,48.93228031,50.15904552,40.07024138,0,val
59,0,1/1/2024 0:00,2,1549.634469,10.37442424,50.16170412,51.43679293,41.06236869,0,val
59,0,2/1/2024 0:00,2,1333.930201,10.09471275,49.50479717,50.75981208,40.66509933,0,val
60,0,1/1/2022 0:00,6,650.250062,19.98857862,49.52959762,51.53406792,31.54548931,0,model
60,0,1/1/2023 0:00,8,1397.935691,19.999093,62.60759036,66.24860413,46.24951113,0,model
60,0,2/1/2023 0:00,7,1516.106224,19.99697564,61.371977,65.47566441,45.47868877,0,model
60,0,3/1/2023 0:00,5,1526.95,19.99269707,59.15441241,62.12034853,42.12765147,0,model
60,0,11/1/2023 0:00,1,656.840206,10.11839519,52.02667239,53.96215636,43.84376117,0,val
60,0,1/1/2024 0:00,2,1587.404043,10.29327493,53.28897469,55.23118059,44.93790566,0,val
60,0,2/1/2024 0:00,2,1359.122326,10.08114572,52.26550758,54.16898797,44.08784225,0,val
61,0,1/1/2023 0:00,7,1387.92073,20.00155332,47.93495874,49.69125429,29.68970097,0,model
61,0,2/1/2023 0:00,7,1492.028858,20.00605395,47.23180468,48.92818068,28.92212673,0,model
61,0,3/1/2023 0:00,5,1499.718025,19.99784692,47.39940852,49.15794564,29.16009871,0,model
61,0,11/1/2023 0:00,1,685.396385,10.0654759,45.3537823,47.48191717,37.41644127,0,val
61,0,1/1/2024 0:00,2,1573.009507,10.40845188,46.60751135,48.75880869,38.35035681,0,val
61,0,2/1/2024 0:00,2,1335.496139,10.13522042,45.46666708,47.478533,37.34331258,0,val
62,0,10/1/2022 0:00,13,1058.040802,20.63398328,51.81092568,55.03776421,34.40378094,0,model
62,0,1/1/2023 0:00,7,1368.351948,19.99391729,50.71467669,53.98403076,33.99011347,0,model
62,0,2/1/2023 0:00,6,1472.914236,19.99652778,50.62398971,53.83668866,33.84016088,0,model
62,0,3/1/2023 0:00,4,1467.933771,19.99058213,50.33877632,53.54283443,33.5522523,0,model
62,0,11/1/2023 0:00,1,688.024855,10.0868078,46.2534955,49.02821387,38.94140607,0,val
62,0,1/1/2024 0:00,2,1566.681015,10.33194702,47.35563417,50.20262031,39.87067329,0,val
62,0,2/1/2024 0:00,2,1336.515748,10.11266079,46.52416067,49.3306663,39.21800551,0,val
63,0,10/1/2022 0:00,14,1045.206756,21.03372128,60.39889752,63.57008784,42.53636655,0,model
63,0,1/1/2023 0:00,8,1387.213271,19.99718293,57.96447139,60.25715136,40.25996844,0,model
63,0,2/1/2023 0:00,7,1484.709438,19.9989092,56.79193442,58.67514934,38.67624014,0,model
63,0,3/1/2023 0:00,4,1527.815499,20.0071237,55.84790744,57.42207154,37.41494784,0,model
63,0,11/1/2023 0:00,1,809.788718,10.11334034,49.07860633,50.07602103,39.96268069,0,val
63,0,1/1/2024 0:00,3,1571.353058,10.42125094,50.2675102,51.37783021,40.95657928,0,val
63,0,2/1/2024 0:00,2,1271.4,10.12903728,49.43257639,50.53401974,40.40498246,0,val
64,0,3/1/2022 0:00,14,925.096647,20.08391108,61.01181795,65.7085,45.62458892,2,model
64,0,1/1/2023 0:00,8,1434.88094,20.00099658,50.47496496,53.62462051,33.62362393,0,model
64,0,2/1/2023 0:00,7,1476.759556,20.00696178,51.54607741,55.26122072,35.25425894,0,model
64,0,3/1/2023 0:00,4,1496.46676,19.99119859,52.43063928,55.63487746,35.64367887,0,model
64,0,11/1/2023 0:00,2,741.039189,10.08098818,45.24464114,47.47443412,37.39344595,0,val
64,0,1/1/2024 0:00,2,1544.424441,10.47677556,46.5954827,48.84616686,38.3693913,0,val
64,0,2/1/2024 0:00,2,1247.77596,10.14143866,45.62104213,47.80345229,37.66201363,0,val
65,0,8/1/2022 0:00,27,943.754873,31.34033032,55.07211512,56.86928339,25.52895307,0,model
65,0,10/1/2022 0:00,13,971.959618,20.93897063,46.11740627,48.33843465,27.39946402,0,model
65,0,1/1/2023 0:00,7,1379.850424,20.00192564,44.68791737,46.94063669,26.93871105,0,model
65,0,2/1/2023 0:00,6,1440.577154,20.00463185,44.53558979,46.7388812,26.73424935,0,model
65,0,3/1/2023 0:00,3,1476.097743,20.00311566,44.27180129,46.44948378,26.44636812,0,model
65,0,9/1/2023 0:00,17,1073.428046,22.4254352,50.83179089,52.91811025,30.49267505,0,val
65,0,11/1/2023 0:00,1,755.635215,10.09016445,40.274957,42.64106146,32.55089701,0,val
65,0,2/1/2024 0:00,1,1258.62799,10.11550185,40.67083683,43.11902713,33.00352528,0,val
66,0,10/1/2022 0:00,13,985.775732,20.94265635,47.2474591,51.02969381,30.08703746,0,model
66,0,1/1/2023 0:00,7,1364.966798,19.99856625,45.42952629,49.27419085,29.27562461,0,model
66,0,2/1/2023 0:00,7,1473.084256,19.99938035,45.26313126,49.08560202,29.08622166,0,model
66,0,3/1/2023 0:00,3,1477.825409,19.99096585,44.87540407,48.68521585,28.69425,0,model
66,0,9/1/2023 0:00,18,1077.749142,22.67775048,51.14686349,55.06926476,32.39151429,0,val
66,0,11/1/2023 0:00,1,719.23295,10.11847049,40.1885847,44.07107869,33.9526082,0,val
66,0,1/1/2024 0:00,2,1553.868767,10.63617335,41.35487217,45.30846418,34.67229083,0,val
66,0,2/1/2024 0:00,1,1290.441282,10.17595897,40.6118661,44.53971154,34.36375256,0,val
67,0,2/1/2022 0:00,8,724.511251,19.99188045,66.66468198,69.82795781,49.83607736,2,model
67,0,3/1/2022 0:00,14,913.290775,20.04864706,66.50535502,68.43875802,48.39011096,0,model
67,0,8/1/2022 0:00,27,917.647278,30.72146939,67.31122109,69.25140816,38.52993878,0,model
67,0,10/1/2022 0:00,15,889.899342,21.01350493,54.19648205,55.69294743,34.6794425,0,model
67,0,1/1/2023 0:00,5,1340.880798,19.99480271,50.09666273,51.52941943,31.53461672,0,model
67,0,2/1/2023 0:00,7,1447.807111,20.00304333,49.88610037,51.31572667,31.31268333,0,model
67,0,3/1/2023 0:00,3,1458.689795,19.99093061,49.53711444,50.91938095,30.92845034,0,model
67,0,9/1/2023 0:00,18,1033.895979,22.50971503,55.89425719,57.44066434,34.9309493,0,val
67,0,11/1/2023 0:00,1,622.560363,10.08119062,44.93364313,46.18945537,36.10826475,0,val
67,0,1/1/2024 0:00,3,1545.231465,10.41931358,45.59458106,46.88110668,36.4617931,0,val
67,0,2/1/2024 0:00,2,1256.766565,10.18398379,45.03645525,46.29620466,36.11222087,0,val
68,0,1/1/2022 0:00,8,741.82186,20.01774302,51.05931137,52.4002,32.38245698,0,model
68,0,2/1/2022 0:00,8,751.949421,20.00783237,51.11533783,52.36735116,32.35951879,0,model
68,0,3/1/2022 0:00,14,795.092686,20.1522859,51.62925842,52.93482447,32.78253856,0,model
68,0,10/1/2022 0:00,12,1044.103024,20.43991871,52.81981979,54.67074858,34.23082987,0,model
68,0,1/1/2023 0:00,6,1421.107402,20.00837012,52.99233408,54.46031763,34.45194751,0,model
68,0,2/1/2023 0:00,7,1499.529912,20.01243255,52.94792294,54.19227273,34.17984018,0,model
68,0,3/1/2023 0:00,4,1528.146527,20.00999653,52.45157157,53.48605382,33.47605729,0,model
68,0,9/1/2023 0:00,18,1069.238565,22.69406577,58.48031589,59.55929746,36.86523169,0,val
